transaction_id,transaction_date,store_code,account_number,amount_local,currency,document_number,description
14670,2025-08-12,EC_SE,5100,-7378.26,NOK,DOC-2025-014670,Rent Expense - Air western.
14671,2026-05-02,EC_NO,5200,-4874.49,NOK,DOC-2026-014671,Marketing Expense - Owner enjoy while.
14672,2026-07-07,NO003,4000,-7164.98,NOK,DOC-2026-014672,Cost of Goods Sold - Other arrive.
14673,2026-12-14,NO001,5200,-2048.45,NOK,DOC-2026-014673,Marketing Expense - Sign.
14674,2026-09-30,SE002,5100,-5823.55,NOK,DOC-2026-014674,Rent Expense - Throughout data.
14675,2025-04-21,NO002,3000,10583.72,NOK,DOC-2025-014675,Product Sales - Return data build.
14676,2025-07-21,EC_SE,4000,-4883.68,NOK,DOC-2025-014676,Cost of Goods Sold - Choose somebody.
14677,2025-05-12,EC_SE,4000,-6920.65,NOK,DOC-2025-014677,Cost of Goods Sold - Page something summer.
14678,2026-11-02,EC_SE,5200,-5858.1,NOK,DOC-2026-014678,Marketing Expense - Soldier.
14679,2026-09-27,SE001,5100,-2809.58,NOK,DOC-2026-014679,Rent Expense - Light design.
14680,2026-11-18,NO003,3000,2074.57,NOK,DOC-2026-014680,Product Sales - Can parent image.
14681,2025-11-08,EC_NO,7000,-8395.55,NOK,DOC-2025-014681,Interest Expense - Leg hold.
14682,2026-07-06,NO002,5200,-1420.19,NOK,DOC-2026-014682,Marketing Expense - Down key.
14683,2025-12-12,NO003,5200,-7001.15,NOK,DOC-2025-014683,Marketing Expense - Guess firm thought page.
14684,2025-04-10,NO002,5200,-1324.26,NOK,DOC-2025-014684,Marketing Expense - Guess.
14685,2026-07-25,EC_NO,3000,7710.67,NOK,DOC-2026-014685,Product Sales - Write interesting not.
14686,2025-12-24,SE002,5000,-4404.38,NOK,DOC-2025-014686,Salaries & Wages - Suggest future.
14687,2025-09-25,NO003,5000,-8352.15,NOK,DOC-2025-014687,Salaries & Wages - Energy pick give political.
14688,2025-01-31,NO002,5100,-3606.75,NOK,DOC-2025-014688,Rent Expense - Prove garden.
14689,2026-12-09,SE002,5100,-8721.02,NOK,DOC-2026-014689,Rent Expense - Suffer lot.
14690,2026-04-29,SE001,5000,-1452.13,NOK,DOC-2026-014690,Salaries & Wages - Drug not business analysis.
14691,2025-11-29,NO002,5100,-7377.51,NOK,DOC-2025-014691,Rent Expense - Something turn.
14692,2025-03-19,NO002,7000,-2881.43,NOK,DOC-2025-014692,Interest Expense - Represent agent.
14693,2025-06-15,NO001,5000,-1180.55,NOK,DOC-2025-014693,Salaries & Wages - Happy pattern.
14694,2025-02-02,NO003,4000,-7363.6,NOK,DOC-2025-014694,Cost of Goods Sold - Tonight standard wall.
14695,2026-07-04,EC_NO,5200,-4219.78,NOK,DOC-2026-014695,Marketing Expense - Paper campaign.
14696,2026-06-01,EC_NO,5200,-8783.64,NOK,DOC-2026-014696,Marketing Expense - Special save.
14697,2026-09-14,SE002,7000,-5026.77,NOK,DOC-2026-014697,Interest Expense - Run fine.
14698,2026-06-07,EC_NO,7000,-6622.07,NOK,DOC-2026-014698,Interest Expense - Hand significant next.
14699,2025-06-15,NO002,3000,7201.49,NOK,DOC-2025-014699,Product Sales - Avoid part player.
14700,2025-01-23,EC_NO,5200,-785.22,NOK,DOC-2025-014700,Marketing Expense - Woman build tree.
14701,2026-11-10,EC_NO,5100,-7847.87,NOK,DOC-2026-014701,Rent Expense - Lose structure book.
14702,2025-02-10,EC_NO,3000,7950.11,NOK,DOC-2025-014702,Product Sales - Hand force meeting.
14703,2026-05-11,NO001,5200,-2645.41,NOK,DOC-2026-014703,Marketing Expense - Parent around visit.
14704,2026-10-04,NO002,7000,-8693.94,NOK,DOC-2026-014704,Interest Expense - Yeah especially.
14705,2026-05-04,EC_SE,5200,-2223.42,NOK,DOC-2026-014705,Marketing Expense - Feel rate hope.
14706,2025-01-27,SE002,5200,-1291.98,NOK,DOC-2025-014706,Marketing Expense - Fast concern people.
14707,2025-10-12,EC_NO,5000,-3842.49,NOK,DOC-2025-014707,Salaries & Wages - Blue third final.
14708,2026-05-13,EC_SE,4000,-5287.96,NOK,DOC-2026-014708,Cost of Goods Sold - Thought.
14709,2026-06-01,NO003,3000,3641.21,NOK,DOC-2026-014709,Product Sales - Everything move history character.
14710,2026-12-04,EC_NO,5000,-6559.63,NOK,DOC-2026-014710,Salaries & Wages - Everything blood huge.
14711,2026-10-01,NO001,5100,-4096.74,NOK,DOC-2026-014711,Rent Expense - Speak man image.
14712,2025-01-02,SE001,4000,-1932.0,NOK,DOC-2025-014712,Cost of Goods Sold - Argue animal design.
14713,2025-03-23,NO002,5200,-6682.26,NOK,DOC-2025-014713,Marketing Expense - Small wish film.
14714,2026-01-02,NO003,5000,-1936.48,NOK,DOC-2026-014714,Salaries & Wages - Share.
14715,2026-03-07,SE001,5200,-4867.71,NOK,DOC-2026-014715,Marketing Expense - Man wish again.
14716,2025-04-14,SE001,4000,-4129.13,NOK,DOC-2025-014716,Cost of Goods Sold - Order benefit.
14717,2026-12-01,EC_SE,3000,1007.68,NOK,DOC-2026-014717,Product Sales - Into benefit.
14718,2025-06-05,SE001,7000,-838.55,NOK,DOC-2025-014718,Interest Expense - General eight so open.
14719,2025-09-02,SE001,5200,-3986.05,NOK,DOC-2025-014719,Marketing Expense - Summer at structure wait.
14720,2025-05-19,SE002,5100,-1662.9,NOK,DOC-2025-014720,Rent Expense - Everything.
14721,2026-07-09,SE001,4000,-8923.44,NOK,DOC-2026-014721,Cost of Goods Sold - Drive store indicate.
14722,2025-06-02,EC_SE,4000,-3791.81,NOK,DOC-2025-014722,Cost of Goods Sold - Role important foot.
14723,2025-12-30,EC_NO,5100,-5101.86,NOK,DOC-2025-014723,Rent Expense - Direction light.
14724,2025-02-03,NO001,5100,-5256.78,NOK,DOC-2025-014724,Rent Expense - Growth history decade.
14725,2026-01-29,EC_SE,7000,-5122.41,NOK,DOC-2026-014725,Interest Expense - Guess.
14726,2026-03-04,NO001,4000,-4197.78,NOK,DOC-2026-014726,Cost of Goods Sold - Than notice mission.
14727,2025-07-27,NO001,5100,-7233.96,NOK,DOC-2025-014727,Rent Expense - Painting fly.
14728,2025-03-17,SE001,5200,-4359.81,NOK,DOC-2025-014728,Marketing Expense - Reach field responsibility.
14729,2026-03-23,EC_SE,5100,-1694.76,NOK,DOC-2026-014729,Rent Expense - Give kind born.
14730,2025-05-16,SE001,5100,-3271.59,NOK,DOC-2025-014730,Rent Expense - Dark add threat.
14731,2026-08-22,NO002,3000,1655.67,NOK,DOC-2026-014731,Product Sales - Fact pull.
14732,2026-04-05,EC_SE,3000,1855.34,NOK,DOC-2026-014732,Product Sales - Catch water.
14733,2026-04-16,EC_NO,5100,-4275.59,NOK,DOC-2026-014733,Rent Expense - Doctor attention.
14734,2026-07-05,NO003,3000,4366.42,NOK,DOC-2026-014734,Product Sales - Pass cold sit.
14735,2025-06-14,NO001,3000,1799.76,NOK,DOC-2025-014735,Product Sales - Card near management floor.
14736,2025-07-24,NO002,5100,-7983.59,NOK,DOC-2025-014736,Rent Expense - Affect actually.
14737,2025-06-21,NO003,5000,-3596.73,NOK,DOC-2025-014737,Salaries & Wages - Build off per.
14738,2025-08-16,NO001,5000,-8962.37,NOK,DOC-2025-014738,Salaries & Wages - With lot sort.
14739,2026-04-19,NO002,5000,-8496.1,NOK,DOC-2026-014739,Salaries & Wages - Arrive course stage.
14740,2025-09-23,EC_NO,5200,-8777.66,NOK,DOC-2025-014740,Marketing Expense - Prepare true sit who.
14741,2026-09-03,EC_SE,4000,-4767.78,NOK,DOC-2026-014741,Cost of Goods Sold - Player.
14742,2026-01-29,NO002,5000,-5633.85,NOK,DOC-2026-014742,Salaries & Wages - Year between thousand value.
14743,2025-01-14,SE002,5100,-6602.63,NOK,DOC-2025-014743,Rent Expense - Answer sign section.
14744,2025-06-11,SE002,7000,-2903.48,NOK,DOC-2025-014744,Interest Expense - Head exactly edge.
14745,2025-05-01,EC_SE,5200,-1391.83,NOK,DOC-2025-014745,Marketing Expense - Month research discuss.
14746,2025-03-11,SE001,5200,-7016.83,NOK,DOC-2025-014746,Marketing Expense - Late kitchen.
14747,2026-05-15,EC_NO,5200,-8249.02,NOK,DOC-2026-014747,Marketing Expense - Strong number.
14748,2026-05-05,NO002,7000,-3820.88,NOK,DOC-2026-014748,Interest Expense - As through science.
14749,2025-11-17,SE001,7000,-3819.41,NOK,DOC-2025-014749,Interest Expense - Also likely reason.
14750,2026-08-15,NO001,5000,-7349.21,NOK,DOC-2026-014750,Salaries & Wages - Call.
14751,2026-09-07,EC_SE,4000,-2108.38,NOK,DOC-2026-014751,Cost of Goods Sold - Many improve.
14752,2025-03-11,SE002,5200,-3233.11,NOK,DOC-2025-014752,Marketing Expense - Her knowledge base.
14753,2026-08-11,EC_NO,7000,-3165.91,NOK,DOC-2026-014753,Interest Expense - Possible other very.
14754,2026-08-09,EC_SE,5000,-2121.53,NOK,DOC-2026-014754,Salaries & Wages - Rate effort main.
14755,2026-06-03,NO001,3000,9665.06,NOK,DOC-2026-014755,Product Sales - Executive.
14756,2025-06-11,NO002,5200,-4892.36,NOK,DOC-2025-014756,Marketing Expense - Service strategy account.
14757,2025-09-01,NO002,5000,-1302.94,NOK,DOC-2025-014757,Salaries & Wages - Any participant professor.
14758,2025-10-28,NO001,5100,-653.04,NOK,DOC-2025-014758,Rent Expense - Fear both son.
14759,2026-01-24,SE002,3000,7196.52,NOK,DOC-2026-014759,Product Sales - Best southern foreign.
14760,2025-12-01,EC_NO,5100,-1637.48,NOK,DOC-2025-014760,Rent Expense - Style sort away.
14761,2025-08-29,NO001,3000,3828.56,NOK,DOC-2025-014761,Product Sales - Republican rich leg.
14762,2025-10-28,NO003,7000,-6138.66,NOK,DOC-2025-014762,Interest Expense - Avoid live unit machine.
14763,2026-03-14,SE001,5100,-6137.84,NOK,DOC-2026-014763,Rent Expense - Throw would.
14764,2026-01-27,NO003,5100,-7008.56,NOK,DOC-2026-014764,Rent Expense - Four lot there.
14765,2026-03-03,EC_SE,5200,-7871.51,NOK,DOC-2026-014765,Marketing Expense - Memory instead.
14766,2026-11-30,NO002,3000,8644.38,NOK,DOC-2026-014766,Product Sales - Indicate perhaps hard.
14767,2026-09-19,NO002,5200,-3974.34,NOK,DOC-2026-014767,Marketing Expense - Stop.
14768,2025-09-06,EC_NO,7000,-3112.1,NOK,DOC-2025-014768,Interest Expense - Recognize beyond.
14769,2025-11-20,EC_NO,4000,-5550.36,NOK,DOC-2025-014769,Cost of Goods Sold - Idea school.
14770,2026-12-30,EC_SE,5200,-7836.09,NOK,DOC-2026-014770,Marketing Expense - Outside five those.
14771,2026-06-16,NO001,5200,-5789.53,NOK,DOC-2026-014771,Marketing Expense - Say rise.
14772,2025-01-28,NO001,4000,-6481.44,NOK,DOC-2025-014772,Cost of Goods Sold - True any discussion let.
14773,2025-10-12,SE002,5100,-1813.46,NOK,DOC-2025-014773,Rent Expense - Interest can.
14774,2025-09-27,SE001,4000,-8630.58,NOK,DOC-2025-014774,Cost of Goods Sold - Perhaps mind young.
14775,2025-04-10,SE001,4000,-2346.04,NOK,DOC-2025-014775,Cost of Goods Sold - Dream recently.
14776,2026-02-05,NO003,3000,9135.72,NOK,DOC-2026-014776,Product Sales - Country.
14777,2026-12-14,NO001,5000,-5199.67,NOK,DOC-2026-014777,Salaries & Wages - Any modern author.
14778,2025-01-08,NO001,7000,-8187.95,NOK,DOC-2025-014778,Interest Expense - Present maybe.
14779,2026-06-03,NO001,5000,-2022.29,NOK,DOC-2026-014779,Salaries & Wages - Perform enter rest.
14780,2025-12-11,EC_SE,5000,-8582.09,NOK,DOC-2025-014780,Salaries & Wages - Might idea those.
14781,2026-11-04,EC_NO,5100,-750.31,NOK,DOC-2026-014781,Rent Expense - North article have.
14782,2025-04-08,NO001,3000,2430.97,NOK,DOC-2025-014782,Product Sales - Question detail.
14783,2026-11-07,NO001,5100,-2452.06,NOK,DOC-2026-014783,Rent Expense - Value enter.
14784,2026-11-13,EC_SE,3000,4309.87,NOK,DOC-2026-014784,Product Sales - Across off go anyone.
14785,2025-01-08,NO002,5200,-8916.99,NOK,DOC-2025-014785,Marketing Expense - Wait ahead space nothing.
14786,2026-02-11,NO003,5000,-6616.22,NOK,DOC-2026-014786,Salaries & Wages - Civil financial.
14787,2026-05-25,NO001,5000,-4248.17,NOK,DOC-2026-014787,Salaries & Wages - Debate part.
14788,2026-01-18,EC_SE,4000,-5907.84,NOK,DOC-2026-014788,Cost of Goods Sold - Low fight many.
14789,2026-08-06,SE001,5000,-3995.22,NOK,DOC-2026-014789,Salaries & Wages - Decide environment.
14790,2025-11-29,NO002,5000,-5118.07,NOK,DOC-2025-014790,Salaries & Wages - Over material young.
14791,2025-05-23,NO002,3000,2408.63,NOK,DOC-2025-014791,Product Sales - Management hour sense.
14792,2025-05-21,EC_SE,5100,-6829.49,NOK,DOC-2025-014792,Rent Expense - Others health.
14793,2026-07-02,SE002,3000,8989.19,NOK,DOC-2026-014793,Product Sales - His perform must.
14794,2025-02-09,NO002,7000,-8640.69,NOK,DOC-2025-014794,Interest Expense - Occur they simply.
14795,2025-10-05,EC_NO,7000,-1488.54,NOK,DOC-2025-014795,Interest Expense - Change third recognize.
14796,2026-01-02,SE001,5100,-8430.93,NOK,DOC-2026-014796,Rent Expense - View enough PM.
14797,2025-08-24,NO001,5000,-1524.37,NOK,DOC-2025-014797,Salaries & Wages - Happy easy class none.
14798,2026-05-25,EC_SE,4000,-664.1,NOK,DOC-2026-014798,Cost of Goods Sold - Enough sure.
14799,2025-05-26,NO002,3000,4613.48,NOK,DOC-2025-014799,Product Sales - Course four.
14800,2026-03-23,EC_NO,7000,-4321.0,NOK,DOC-2026-014800,Interest Expense - Station follow.
14801,2025-11-11,SE002,4000,-6455.33,NOK,DOC-2025-014801,Cost of Goods Sold - Drive ok agree nature.
14802,2026-11-08,SE002,5200,-5628.36,NOK,DOC-2026-014802,Marketing Expense - Agreement wife young family.
14803,2025-01-22,EC_SE,4000,-4591.86,NOK,DOC-2025-014803,Cost of Goods Sold - Even share.
14804,2025-04-07,EC_NO,5200,-6954.08,NOK,DOC-2025-014804,Marketing Expense - Leave career without.
14805,2025-12-31,EC_NO,7000,-6395.7,NOK,DOC-2025-014805,Interest Expense - Discussion commercial.
14806,2026-10-22,EC_SE,7000,-2042.74,NOK,DOC-2026-014806,Interest Expense - Most east common.
14807,2025-08-01,SE002,5100,-2378.55,NOK,DOC-2025-014807,Rent Expense - Moment service big.
14808,2025-07-29,NO001,5200,-2002.21,NOK,DOC-2025-014808,Marketing Expense - A light.
14809,2025-10-05,NO003,7000,-1001.66,NOK,DOC-2025-014809,Interest Expense - At once.
14810,2026-12-23,NO001,5000,-5110.44,NOK,DOC-2026-014810,Salaries & Wages - Dream.
14811,2025-08-23,EC_NO,7000,-3692.74,NOK,DOC-2025-014811,Interest Expense - Story left.
14812,2026-10-25,NO003,5200,-4221.09,NOK,DOC-2026-014812,Marketing Expense - Word site.
14813,2025-04-26,NO002,5200,-2303.75,NOK,DOC-2025-014813,Marketing Expense - Side son.
14814,2025-12-12,EC_SE,5100,-988.61,NOK,DOC-2025-014814,Rent Expense - Writer evidence structure.
14815,2026-11-21,NO001,5100,-4394.24,NOK,DOC-2026-014815,Rent Expense - Word.
14816,2026-07-20,NO003,5100,-8412.35,NOK,DOC-2026-014816,Rent Expense - Important industry.
14817,2025-10-14,EC_NO,5000,-3500.68,NOK,DOC-2025-014817,Salaries & Wages - Game no.
14818,2026-03-14,NO003,5000,-1980.41,NOK,DOC-2026-014818,Salaries & Wages - Compare success name.
14819,2025-01-08,EC_NO,5100,-5448.29,NOK,DOC-2025-014819,Rent Expense - Let raise.
14820,2025-04-03,NO002,3000,7939.83,NOK,DOC-2025-014820,Product Sales - Popular born mother.
14821,2025-06-19,EC_SE,4000,-1160.55,NOK,DOC-2025-014821,Cost of Goods Sold - Major job.
14822,2026-12-06,EC_SE,3000,8910.17,NOK,DOC-2026-014822,Product Sales - Young most close.
14823,2025-08-31,NO003,3000,7585.8,NOK,DOC-2025-014823,Product Sales - Challenge something outside.
14824,2025-06-01,NO002,5200,-7068.36,NOK,DOC-2025-014824,Marketing Expense - Still like whose.
14825,2026-01-29,SE001,5200,-4169.18,NOK,DOC-2026-014825,Marketing Expense - Total consumer.
14826,2025-08-12,EC_NO,5000,-6442.05,NOK,DOC-2025-014826,Salaries & Wages - Nor thing whatever affect.
14827,2025-11-25,NO003,4000,-7446.04,NOK,DOC-2025-014827,Cost of Goods Sold - Bank team which.
14828,2025-07-13,NO003,3000,2135.91,NOK,DOC-2025-014828,Product Sales - Eat learn.
14829,2026-06-16,NO001,4000,-6932.23,NOK,DOC-2026-014829,Cost of Goods Sold - Subject technology.
14830,2025-11-28,NO002,5000,-8790.43,NOK,DOC-2025-014830,Salaries & Wages - Song effort.
14831,2025-06-06,SE001,5100,-5954.8,NOK,DOC-2025-014831,Rent Expense - Age one.
14832,2025-08-16,SE002,7000,-5764.88,NOK,DOC-2025-014832,Interest Expense - Important beat American.
14833,2026-04-24,SE002,5000,-8065.19,NOK,DOC-2026-014833,Salaries & Wages - Must brother.
14834,2025-05-19,NO003,7000,-4862.02,NOK,DOC-2025-014834,Interest Expense - Practice ready raise argue.
14835,2025-03-02,NO001,4000,-5674.51,NOK,DOC-2025-014835,Cost of Goods Sold - Know alone.
14836,2026-02-22,EC_NO,5000,-2033.34,NOK,DOC-2026-014836,Salaries & Wages - Action personal task.
14837,2026-01-11,NO003,3000,6347.12,NOK,DOC-2026-014837,Product Sales - Push never recently.
14838,2025-10-22,EC_NO,5100,-5863.76,NOK,DOC-2025-014838,Rent Expense - Above last.
14839,2025-07-26,EC_SE,5000,-4091.68,NOK,DOC-2025-014839,Salaries & Wages - Thought sometimes specific.
14840,2026-02-09,SE001,4000,-8220.96,NOK,DOC-2026-014840,Cost of Goods Sold - American play later.
14841,2026-07-13,SE002,5200,-5271.36,NOK,DOC-2026-014841,Marketing Expense - Son writer nothing.
14842,2025-02-06,SE001,5000,-4152.56,NOK,DOC-2025-014842,Salaries & Wages - By unit.
14843,2025-06-25,EC_SE,5000,-4130.86,NOK,DOC-2025-014843,Salaries & Wages - Drive her.
14844,2026-11-26,EC_SE,3000,7181.15,NOK,DOC-2026-014844,Product Sales - Physical return.
14845,2025-06-05,NO001,5200,-6848.41,NOK,DOC-2025-014845,Marketing Expense - Ready stand.
14846,2025-05-31,SE001,7000,-6063.28,NOK,DOC-2025-014846,Interest Expense - Seem movie Congress.
14847,2026-07-31,SE001,5200,-8135.11,NOK,DOC-2026-014847,Marketing Expense - Deal cover.
14848,2025-11-28,SE001,4000,-3173.48,NOK,DOC-2025-014848,Cost of Goods Sold - Son bill.
14849,2025-11-16,EC_NO,7000,-4943.73,NOK,DOC-2025-014849,Interest Expense - Detail blood group.
14850,2025-10-17,SE002,7000,-6447.41,NOK,DOC-2025-014850,Interest Expense - Determine son.
14851,2025-07-11,NO003,5200,-6978.35,NOK,DOC-2025-014851,Marketing Expense - Benefit deal around.
14852,2025-06-18,NO002,5000,-3108.37,NOK,DOC-2025-014852,Salaries & Wages - Start want company.
14853,2025-01-01,NO001,4000,-1402.44,NOK,DOC-2025-014853,Cost of Goods Sold - Hold maintain kind.
14854,2026-12-09,SE002,5100,-4027.09,NOK,DOC-2026-014854,Rent Expense - Able type from.
14855,2025-06-16,NO002,4000,-1445.31,NOK,DOC-2025-014855,Cost of Goods Sold - We control.
14856,2025-03-03,EC_NO,5100,-2374.45,NOK,DOC-2025-014856,Rent Expense - Partner officer experience.
14857,2025-04-26,NO003,5000,-7970.44,NOK,DOC-2025-014857,Salaries & Wages - Research buy career.
14858,2026-12-24,SE001,5000,-7281.73,NOK,DOC-2026-014858,Salaries & Wages - Deep.
14859,2026-12-15,EC_NO,4000,-4051.1,NOK,DOC-2026-014859,Cost of Goods Sold - Better clearly.
14860,2025-04-21,SE002,7000,-6359.66,NOK,DOC-2025-014860,Interest Expense - Sure business team.
14861,2026-01-19,EC_SE,3000,3216.81,NOK,DOC-2026-014861,Product Sales - Trial prove career several.
14862,2026-03-11,NO002,7000,-6307.06,NOK,DOC-2026-014862,Interest Expense - Long animal cold.
14863,2025-04-24,EC_NO,5200,-5297.98,NOK,DOC-2025-014863,Marketing Expense - Attack our.
14864,2025-09-18,NO002,3000,1597.21,NOK,DOC-2025-014864,Product Sales - Player develop.
14865,2025-05-07,SE002,7000,-7680.67,NOK,DOC-2025-014865,Interest Expense - Old back.
14866,2025-11-10,SE002,7000,-8149.12,NOK,DOC-2025-014866,Interest Expense - Exist meet.
14867,2025-06-18,SE002,3000,1445.86,NOK,DOC-2025-014867,Product Sales - Car suggest.
14868,2026-01-18,SE002,5100,-4078.58,NOK,DOC-2026-014868,Rent Expense - Question administration.
14869,2026-02-28,EC_SE,5200,-7916.09,NOK,DOC-2026-014869,Marketing Expense - Employee what.
14870,2025-03-25,SE001,3000,6059.84,NOK,DOC-2025-014870,Product Sales - Need toward.
14871,2026-07-04,SE002,5100,-552.96,NOK,DOC-2026-014871,Rent Expense - Window outside police.
14872,2025-10-14,SE002,4000,-2383.06,NOK,DOC-2025-014872,Cost of Goods Sold - Seven paper.
14873,2025-02-09,SE001,3000,5081.22,NOK,DOC-2025-014873,Product Sales - Couple who point.
14874,2026-10-07,NO002,5100,-4067.36,NOK,DOC-2026-014874,Rent Expense - Ask.
14875,2025-08-15,SE002,5000,-752.12,NOK,DOC-2025-014875,Salaries & Wages - Light white describe.
14876,2026-10-17,SE002,4000,-6469.02,NOK,DOC-2026-014876,Cost of Goods Sold - Movement institution without bring.
14877,2025-12-12,NO003,3000,9795.14,NOK,DOC-2025-014877,Product Sales - Second say.
14878,2026-07-09,SE001,7000,-3509.91,NOK,DOC-2026-014878,Interest Expense - Probably.
14879,2026-12-16,EC_NO,3000,11503.04,NOK,DOC-2026-014879,Product Sales - Happen consumer school.
14880,2026-11-07,NO001,5000,-7910.92,NOK,DOC-2026-014880,Salaries & Wages - Attack avoid value.
14881,2026-06-11,SE002,5100,-4848.53,NOK,DOC-2026-014881,Rent Expense - Behavior word science.
14882,2025-07-22,NO001,4000,-2288.6,NOK,DOC-2025-014882,Cost of Goods Sold - Scene mission.
14883,2025-05-02,NO003,5000,-8328.95,NOK,DOC-2025-014883,Salaries & Wages - Together.
14884,2026-10-31,NO003,5100,-3966.16,NOK,DOC-2026-014884,Rent Expense - Pressure huge.
14885,2026-05-28,EC_NO,4000,-6699.55,NOK,DOC-2026-014885,Cost of Goods Sold - Hospital.
14886,2025-06-16,NO001,3000,2084.11,NOK,DOC-2025-014886,Product Sales - Choose pull interest.
14887,2025-10-18,NO003,5100,-8684.37,NOK,DOC-2025-014887,Rent Expense - Economy check other.
14888,2025-03-31,SE001,5100,-5622.53,NOK,DOC-2025-014888,Rent Expense - Operation mention.
14889,2026-03-07,NO002,3000,1575.48,NOK,DOC-2026-014889,Product Sales - Measure blue agree.
14890,2025-04-14,SE002,5200,-8962.22,NOK,DOC-2025-014890,Marketing Expense - Stock person.
14891,2026-03-24,EC_NO,3000,10167.81,NOK,DOC-2026-014891,Product Sales - Tough who.
14892,2026-12-07,NO001,5200,-3454.88,NOK,DOC-2026-014892,Marketing Expense - May.
14893,2026-07-05,SE002,7000,-5883.19,NOK,DOC-2026-014893,Interest Expense - Hope southern second.
14894,2026-12-29,NO002,5000,-4808.99,NOK,DOC-2026-014894,Salaries & Wages - Sea consider.
14895,2025-08-28,SE001,7000,-1378.09,NOK,DOC-2025-014895,Interest Expense - Partner serious.
14896,2026-12-20,EC_NO,5100,-4119.96,NOK,DOC-2026-014896,Rent Expense - Full community.
14897,2026-05-10,SE001,5000,-3123.31,NOK,DOC-2026-014897,Salaries & Wages - Believe before expert.
14898,2025-01-16,NO003,7000,-5633.87,NOK,DOC-2025-014898,Interest Expense - Crime political should.
14899,2025-01-08,SE002,5100,-3295.25,NOK,DOC-2025-014899,Rent Expense - Perhaps impact soldier.
14900,2026-01-09,EC_SE,4000,-5235.32,NOK,DOC-2026-014900,Cost of Goods Sold - Financial standard.
14901,2025-06-14,NO001,3000,11162.98,NOK,DOC-2025-014901,Product Sales - Range already.
14902,2025-04-23,EC_NO,5000,-6575.52,NOK,DOC-2025-014902,Salaries & Wages - High sense.
14903,2025-11-28,EC_NO,3000,4606.64,NOK,DOC-2025-014903,Product Sales - Remain enter.
14904,2025-01-16,SE001,5000,-6918.04,NOK,DOC-2025-014904,Salaries & Wages - Sit forward.
14905,2025-04-24,NO001,5200,-7939.38,NOK,DOC-2025-014905,Marketing Expense - Area human probably.
14906,2025-10-28,SE002,5100,-6579.05,NOK,DOC-2025-014906,Rent Expense - Adult how hotel.
14907,2025-12-23,SE002,4000,-8534.29,NOK,DOC-2025-014907,Cost of Goods Sold - Clear water bag.
14908,2025-02-25,EC_NO,5100,-3298.08,NOK,DOC-2025-014908,Rent Expense - Job enter perhaps.
14909,2026-06-04,SE002,5200,-504.54,NOK,DOC-2026-014909,Marketing Expense - Certain push.
14910,2026-03-27,EC_NO,7000,-2807.17,NOK,DOC-2026-014910,Interest Expense - Go line.
14911,2026-06-22,NO002,7000,-2818.32,NOK,DOC-2026-014911,Interest Expense - Expect shoulder.
14912,2026-03-27,SE001,4000,-8294.34,NOK,DOC-2026-014912,Cost of Goods Sold - She serve.
14913,2025-09-02,NO002,4000,-3944.57,NOK,DOC-2025-014913,Cost of Goods Sold - Assume doctor agree.
14914,2026-10-30,EC_NO,5100,-4546.81,NOK,DOC-2026-014914,Rent Expense - Price modern.
14915,2026-07-28,SE002,4000,-1298.59,NOK,DOC-2026-014915,Cost of Goods Sold - Degree record room.
14916,2026-02-27,NO002,5200,-1552.6,NOK,DOC-2026-014916,Marketing Expense - Become drug rest.
14917,2025-11-09,SE002,5200,-5426.58,NOK,DOC-2025-014917,Marketing Expense - War sense.
14918,2025-01-02,SE002,5000,-7178.96,NOK,DOC-2025-014918,Salaries & Wages - Recently process.
14919,2026-09-20,EC_SE,5000,-6680.59,NOK,DOC-2026-014919,Salaries & Wages - Current politics number.
14920,2026-06-11,EC_NO,5000,-8393.1,NOK,DOC-2026-014920,Salaries & Wages - Those.
14921,2026-08-15,SE002,5200,-1522.8,NOK,DOC-2026-014921,Marketing Expense - Check game.
14922,2025-09-10,NO001,4000,-3497.39,NOK,DOC-2025-014922,Cost of Goods Sold - Own consumer yes.
14923,2026-06-02,SE001,7000,-3813.6,NOK,DOC-2026-014923,Interest Expense - Institution both control.
14924,2025-07-25,EC_SE,5100,-957.85,NOK,DOC-2025-014924,Rent Expense - Book record.
14925,2026-01-24,NO002,4000,-7556.41,NOK,DOC-2026-014925,Cost of Goods Sold - Serious meet.
14926,2026-08-13,NO002,5000,-4419.77,NOK,DOC-2026-014926,Salaries & Wages - Professional.
14927,2025-11-14,EC_SE,5000,-8224.56,NOK,DOC-2025-014927,Salaries & Wages - When next head.
14928,2026-11-16,SE002,4000,-3483.57,NOK,DOC-2026-014928,Cost of Goods Sold - Focus true.
14929,2026-12-05,NO003,5200,-7754.72,NOK,DOC-2026-014929,Marketing Expense - Agency shake go.
14930,2025-01-27,SE001,3000,9654.55,NOK,DOC-2025-014930,Product Sales - Feel skill position.
14931,2025-03-05,SE001,7000,-7120.07,NOK,DOC-2025-014931,Interest Expense - Present get second.
14932,2026-12-03,NO001,5100,-2271.41,NOK,DOC-2026-014932,Rent Expense - Time reduce continue.
14933,2026-01-30,SE002,5000,-6629.64,NOK,DOC-2026-014933,Salaries & Wages - Career lot.
14934,2026-08-16,EC_SE,7000,-2078.75,NOK,DOC-2026-014934,Interest Expense - Answer visit smile.
